complaint_id,complaint_text,category,submitted_via,created_date
107034,I<br>want... to file a general complaint this is unacceptable,Other,Website,02-10-2024
107035,Product<br>quality? is not as advertised this is unacceptable,Product Issue,Email,01-10-2024
107036,<i>Internet<br>connection keeps dropping frequently no response from support</i>,Technical Support,Chat,30-04-2024
107037,<b>Unable to login to my account need?? urgent help</b>,Account Management,Email,07-09-2024
107038,Late fee applied even though I paid? on time please resolve asap,Billing,Chat,09-02-2024
107039,<p>Unauthorized<br>changes made to my account this is unacceptable</p>,Account Management,Website,25-08-2024
107040,<i>Product quality is not as advertised this? is unacceptable</i>,Product Issue,Chat,01-10-2024
107041,<i>App crashes whenever I try to open it need urgent help</i>,Technical Support,Phone,06-10-2024
107042,Service experience was poor need urgent help,Other,Chat,21-10-2024
107043,<i>Password reset... link is not working happening for the last 3 days</i>,Account Management,Email,21-07-2024
107044,Very unhappy with the overall!! service this is unacceptable,Other,Website,06-03-2024
107045,App crashes whenever I try to## open it please resolve asap,Technical Support,Website,26-10-2024
107046,<p>App crashes whenever I!! try to open it need urgent help</p>,Technical Support,Email,30-09-2024
107047,My payment!! was successful but the bill still shows unpaid this is unacceptable,Billing,Chat,10-07-2024
107048,"Received<br>a, damaged product no response from support",Product Issue,Website,05-10-2024
107049,<p>Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not?? credited need urgent help</p>,Billing,Website,16-06-2024
107050,Service experience was poor happening for the last 3!! days,Other,Chat,04-06-2024
107051,Incorrect charges have appeared! on my invoice no response from support,Billing,Phone,13-02-2024
107052,<i>Customer support did not respond to... my emails no response from support</i>,Other,Phone,06-06-2024
107053,"Unable<br>to login to my account please resolve, asap",Account Management,Website,21-07-2024
107054,Password reset link... is not working need urgent help,Account Management,Phone,18-03-2024
107055,Internet connection! keeps dropping frequently need urgent help,Technical Support,Website,24-10-2024
107056,Internet connection keeps dropping frequently no response from support,Technical Support,Website,26-09-2024
107057,Internet connection keeps dropping frequently... need urgent help,Technical Support,Chat,29-06-2024
107058,The<br>website is? extremely slow and unresponsive need urgent help,Technical Support,Website,01-10-2024
107059,Facing issues updating account! details need urgent help,Account Management,Website,21-10-2024
107060,Internet connection keeps dropping## frequently no response from support,Technical Support,Email,04-07-2024
107061,Late<br>fee applied even though I paid on time this is unacceptable,Billing,Website,16-06-2024
107062,Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited need urgent help,Billing,Chat,10-08-2024
107063,My<br>account was locked without reason please resolve asap,Account Management,Website,13-08-2024
107064,Need clarification! regarding company policy need urgent help,Other,Phone,01-02-2024
107065,<b>Unable<br>to connect to the server happening for the last 3 days</b>,Technical Support,Website,05-02-2024
107066,Password<br>reset! link is not working happening for the last 3 days,Account Management,Chat,09-05-2024
107067,Unable to login to my## account no response from support,Account Management,Chat,24-09-2024
107068,Missing components in the... package please resolve asap,Product Issue,Phone,31-08-2024
107069,<i>Received<br>a damaged product this is unacceptable</i>,Product Issue,Website,16-09-2024
107070,Facing<br>error code## while using the service need urgent help,Technical Support,Website,09-09-2024
107071,The<br>website is extremely slow and unresponsive this is unacceptable,Technical Support,Email,02-10-2024
107072,<p>The product stopped!! working within a week please resolve asap</p>,Product Issue,Website,18-08-2024
107073,Late fee applied!! even though I paid on time please resolve asap,Billing,Phone,09-05-2024
107074,App<br>crashes whenever I try## to open it no response from support,Technical Support,Email,14-03-2024
107075,Password<br>reset link is not working this is unacceptable,Account Management,Website,05-08-2024
107076,<p>Unable<br>to login to my! account need urgent help</p>,Account Management,Chat,19-05-2024
107077,<b>Customer<br>support did not respond to my emails happening for the last 3 days</b>,Other,Email,04-07-2024
107078,Received<br>a damaged product need urgent help,Product Issue,Website,30-06-2024
107079,"<i>Unexpected<br>charges added without notificationI, cancelled my order but refund is still pendingMoney deducted but refund not credited please resolve asap</i>",Billing,Email,18-03-2024
107080,The item does not function as?? expected need urgent help,Product Issue,Chat,10-01-2024
107081,The item?? does not function as expected no response from support,Product Issue,Phone,23-04-2024
107082,"Customer support did not respond to my emails no response from, support",Other,Phone,07-05-2024
107083,"My payment was successful but the bill still shows unpaid happening for the, last 3 days",Billing,Email,03-08-2024
107084,Unable<br>to login to my account happening for the last. 3 days,Account Management,Chat,04-04-2024
107085,<p>Very unhappy with the overall service happening for the last 3 days</p>,Other,Phone,17-01-2024
107086,App<br>crashes whenever I try to open it need urgent help,Technical Support,Website,01-01-2024
107087,<p>The<br>item does not function as expected this is unacceptable</p>,Product Issue,Phone,07-09-2024
107088,Need clarification regarding? company policy this is unacceptable,Other,Phone,08-03-2024
107089,Service<br>experience was poor no response from support,Other,Chat,14-04-2024
107090,Facing issues updating account details!! this is unacceptable,Account Management,Email,09-02-2024
107091,My payment was successful but the bill still shows unpaid no response from support,Billing,Chat,23-01-2024
107092,Service experience was## poor need urgent help,Other,Phone,10-02-2024
107093,The item does not function... as expected no response from support,Product Issue,Phone,06-05-2024
107094,Unexpected charges added?? without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited no response from support,Billing,Email,03-08-2024
107095,Need clarification regarding company policy? need urgent help,Other,Chat,13-04-2024
107096,"Customer support, did not respond to my emails please resolve asap",Other,Email,08-07-2024
107097,Unable<br>to? connect to the server no response from support,Technical Support,Phone,16-04-2024
107098,I was charged twice for my last bill?? please resolve asap,Billing,Email,26-05-2024
107099,Service experience was poor this is unacceptable,Other,Chat,18-02-2024
107100,<b>Unauthorized<br>changes made to my? account this is unacceptable</b>,Account Management,Chat,22-07-2024
107101,Unable to login! to my account no response from support,Account Management,Chat,02-05-2024
107102,Late fee applied even. though I paid on time please resolve asap,Billing,Chat,10-08-2024
107103,<p>App<br>crashes whenever I try to open it! please resolve asap</p>,Technical Support,Email,09-08-2024
107104,<p>Unable to login to## my account this is unacceptable</p>,Account Management,Chat,04-10-2024
107105,Internet connection keeps? dropping frequently please resolve asap,Technical Support,Chat,26-10-2024
107106,Facing<br>issues updating account... details happening for the last 3 days,Account Management,Website,15-04-2024
107107,Missing components in the package need urgent help,Product Issue,Email,06-06-2024
107108,Unable to connect to the server!! happening for the last 3 days,Technical Support,Email,18-07-2024
107109,The<br>product stopped working within... a week please resolve asap,Product Issue,Email,08-06-2024
107110,The item does not function as expected!! happening for the last 3 days,Product Issue,Website,18-06-2024
107111,"Unable to connect to the, server need urgent help",Technical Support,Chat,12-08-2024
107112,<p>Unable<br>to login to my account no?? response from support</p>,Account Management,Phone,21-02-2024
107113,"<p>My<br>account was locked without reason, please resolve asap</p>",Account Management,Chat,01-03-2024
107114,<i>The website is extremely slow and unresponsive no response from## support</i>,Technical Support,Website,03-02-2024
