complaint_id,complaint_text,category,submitted_via,created_date
102376,<b>Missing components in the package need urgent## help</b>,Product Issue,Phone,28-09-2024
102377,Customer support did not respond to my? emails need urgent help,Other,Chat,03-02-2024
102378,Unable<br>to login to my account please resolve asap,Account Management,Phone,07-07-2024
102379,Service experience was poor!! happening for the last 3 days,Other,Phone,20-02-2024
102380,App crashes whenever I try to open? it no response from support,Technical Support,Email,28-06-2024
102381,<b>Product quality... is not as advertised happening for the last 3 days</b>,Product Issue,Phone,31-01-2024
102382,<p>Service experience was poor please resolve asap</p>,Other,Website,21-10-2024
102383,<i>My account was locked without?? reason need urgent help</i>,Account Management,Email,18-06-2024
102384,Password<br>reset link is not working. need urgent help,Account Management,Phone,10-03-2024
102385,<i>Need<br>clarification regarding company policy this is unacceptable</i>,Other,Email,31-07-2024
102386,I want to file a? general complaint happening for the last 3 days,Other,Phone,15-08-2024
102387,<i>The website is extremely slow and unresponsive happening for the!! last 3 days</i>,Technical Support,Website,13-07-2024
102388,Need<br>clarification regarding company policy this is?? unacceptable,Other,Email,28-03-2024
102389,<b>Facing error code while using!! the service need urgent help</b>,Technical Support,Phone,23-03-2024
102390,"Internet connection, keeps dropping frequently need urgent help",Technical Support,Phone,19-08-2024
102391,<p>Product<br>quality is not as advertised this is unacceptable</p>,Product Issue,Phone,30-09-2024
102392,"Password reset link is not working please resolve, asap",Account Management,Email,06-09-2024
102393,<p>Unable to login to my account happening for the last! 3 days</p>,Account Management,Email,25-04-2024
102394,The<br>product stopped working within a?? week no response from support,Product Issue,Website,27-01-2024
102395,<b>My payment was successful but the bill still shows. unpaid no response from support</b>,Billing,Chat,21-07-2024
102396,Incorrect charges have appeared on my invoice happening for the last 3 days,Billing,Website,05-03-2024
102397,Customer<br>support did not respond. to my emails please resolve asap,Other,Chat,27-05-2024
102398,<b>App crashes whenever?? I try to open it no response from support</b>,Technical Support,Chat,07-05-2024
102399,Incorrect<br>charges! have appeared on my invoice please resolve asap,Billing,Phone,25-06-2024
102400,"Very unhappy with the overall service happening for, the last 3 days",Other,Phone,29-01-2024
102401,Unable to connect to the server no response from support,Technical Support,Phone,29-05-2024
102402,<i>I want to file a general complaint## happening for the last 3 days</i>,Other,Phone,19-10-2024
102403,"<b>Product quality is not as, advertised need urgent help</b>",Product Issue,Chat,25-04-2024
102404,Password reset link is not! working need urgent help,Account Management,Phone,19-06-2024
102405,Facing error code while using the service... please resolve asap,Technical Support,Email,14-04-2024
102406,"<b>Customer support, did not respond to my emails happening for the last 3 days</b>",Other,Email,01-10-2024
102407,I want to file a general complaint this is unacceptable,Other,Email,08-02-2024
102408,"Unauthorized changes, made to my account need urgent help",Account Management,Chat,04-03-2024
102409,The<br>item does not function as expected happening for the last 3 days,Product Issue,Website,15-03-2024
102410,Unexpected<br>charges added without notification need urgent help,Billing,Chat,04-01-2024
102411,Service experience was## poor no response from support,Other,Website,14-04-2024
102412,Late fee applied even though I paid on time need urgent help,Billing,Website,15-04-2024
102413,Customer support did not respond to my emails no response from support,Other,Chat,12-03-2024
102414,<p>My<br>payment was successful but the bill still shows unpaid!! please resolve asap</p>,Billing,Email,31-05-2024
102415,<p>Late fee. applied even though I paid on time happening for the last 3 days</p>,Billing,Email,10-08-2024
102416,Missing<br>components in... the package this is unacceptable,Product Issue,Email,23-08-2024
102417,Received a damaged product no response! from support,Product Issue,Email,21-03-2024
102418,My account was locked without reason no response from support,Account Management,Phone,30-05-2024
102419,Need clarification regarding company policy happening for the?? last 3 days,Other,Chat,23-10-2024
102420,<p>My account was locked without reason please resolve!! asap</p>,Account Management,Email,02-09-2024
102421,The<br>product stopped working within a week this is unacceptable,Product Issue,Chat,09-04-2024
102422,Customer<br>support did not respond to my? emails please resolve asap,Other,Chat,03-01-2024
102423,Need clarification regarding company policy no response from support,Other,Website,29-05-2024
102424,App<br>crashes whenever I try to open it please resolve asap,Technical Support,Email,08-09-2024
102425,Incorrect charges have appeared on my invoice happening for the last 3. days,Billing,Phone,16-05-2024
102426,Very unhappy with the overall service please resolve! asap,Other,Chat,17-04-2024
102427,Received a damaged product please? resolve asap,Product Issue,Email,02-04-2024
102428,I was charged twice for my last bill happening for the last 3! days,Billing,Website,13-01-2024
102429,"<i>App<br>crashes whenever, I try to open it need urgent help</i>",Technical Support,Email,28-05-2024
102430,Received a damaged product need urgent help,Product Issue,Chat,24-08-2024
102431,Unable to connect to the server no response from... support,Technical Support,Website,17-06-2024
102432,<b>The website is extremely slow and unresponsive happening. for the last 3 days</b>,Technical Support,Email,10-08-2024
102433,<p>Unable<br>to login to my account this is. unacceptable</p>,Account Management,Phone,04-09-2024
102434,Very unhappy with the overall service need urgent help,Other,Website,25-03-2024
102435,<i>I<br>want to file a general complaint## need urgent help</i>,Other,Chat,11-03-2024
102436,<i>Internet connection keeps dropping frequently. this is unacceptable</i>,Technical Support,Email,08-04-2024
102437,<p>Incorrect charges have appeared! on my invoice happening for the last 3 days</p>,Billing,Chat,29-01-2024
102438,<b>Facing issues updating account details need urgent help</b>,Account Management,Chat,18-07-2024
102439,<b>My<br>payment was successful but!! the bill still shows unpaid please resolve asap</b>,Billing,Chat,11-05-2024
102440,The product stopped working within a?? week this is unacceptable,Product Issue,Website,14-09-2024
102441,<p>Missing components in the package this... is unacceptable</p>,Product Issue,Email,14-09-2024
102442,Incorrect charges have appeared. on my invoice this is unacceptable,Billing,Website,01-03-2024
102443,App crashes whenever I try to open it no response from? support,Technical Support,Phone,28-01-2024
102444,Facing issues updating account details## need urgent help,Account Management,Phone,20-08-2024
102445,Unauthorized changes made to my account happening for the last 3 days,Account Management,Phone,01-05-2024
102446,<p>Very<br>unhappy with the overall service please resolve asap</p>,Other,Website,20-06-2024
102447,I want?? to file a general complaint this is unacceptable,Other,Website,21-03-2024
102448,Received a damaged product please resolve asap,Product Issue,Chat,25-01-2024
102449,"<b>Unable to connect to the server need urgent, help</b>",Technical Support,Website,22-06-2024
102450,Need<br>clarification regarding company policy please resolve! asap,Other,Phone,25-07-2024
102451,Incorrect charges have appeared on my invoice happening for... the last 3 days,Billing,Website,12-07-2024
102452,<i>Internet connection keeps dropping frequently happening for the last 3!! days</i>,Technical Support,Phone,14-09-2024
102453,Missing components... in the package need urgent help,Product Issue,Phone,29-09-2024
102454,<b>I want to file a general complaint happening for the last 3?? days</b>,Other,Website,25-10-2024
102455,<i>App crashes whenever I try to open it please resolve asap</i>,Technical Support,Chat,15-09-2024
102456,Incorrect<br>charges have appeared on my?? invoice need urgent help,Billing,Chat,03-03-2024
102457,Received<br>a## damaged product no response from support,Product Issue,Phone,23-07-2024
102458,<p>Unable to connect?? to the server no response from support</p>,Technical Support,Website,21-09-2024
102459,Need clarification regarding company policy no response from support,Other,Website,29-06-2024
102460,<i>Late<br>fee applied even though I paid on time no response... from support</i>,Billing,Website,12-06-2024
